time (s),B_z (T)
0.0005844,-7.06862623041875e-05
0.0005845000000000001,-7.387741569043338e-05
0.0005846,-7.207423320337564e-05
0.0005847000000000001,-7.898577617362749e-05
0.0005848,-8.222874135783509e-05
0.0005849000000000001,-7.857040994884171e-05
0.000585,-7.714075348005729e-05
0.0005851000000000001,-7.751797032228573e-05
0.0005852,-9.42014773550282e-05
0.0005853000000000001,-0.00010119515114733413
0.0005854,-0.00010955725959714144
0.0005855000000000001,-8.741487485848477e-05
0.0005856,-8.868495337935293e-05
0.0005857000000000001,-9.34760366874218e-05
0.0005858,-8.91189098558478e-05
0.0005859000000000001,-0.00010139758430304928
0.000586,-9.817294329735733e-05
0.0005861000000000001,-8.667261665509191e-05
0.0005862,-7.821048287154457e-05
0.0005863000000000001,-8.29293562003759e-05
0.0005864,-6.791998408701526e-05
0.0005865,-5.384533496425654e-05
0.0005866000000000001,-6.8730586776831e-05
0.0005867,-6.803356915733275e-05
0.0005868000000000001,-7.188340161520405e-05
0.0005869,-7.789398742454048e-05
0.0005870000000000001,-8.213931914452658e-05
0.0005871,-8.84558949103744e-05
0.0005872000000000001,-7.792257467417887e-05
0.0005873,-7.654175370263913e-05
0.0005874000000000001,-7.473060294138199e-05
0.0005875,-6.293787363233073e-05
0.0005876000000000001,-6.500605867474554e-05
0.0005877,-6.256348431763868e-05
0.0005878000000000001,-6.957843904315111e-05
0.0005879,-6.69385740547986e-05
0.0005880000000000001,-4.908961127203062e-05
0.0005881,-4.412488418393649e-05
0.0005882000000000001,-4.790722061571268e-05
0.0005883,-5.107712052645262e-05
0.0005884000000000001,-5.241008216304828e-05
0.0005885,-4.632302446887573e-05
0.0005886000000000001,-5.150620532565948e-05
0.0005887,-4.957278285993723e-05
0.0005888,-4.899763345320934e-05
0.0005889000000000001,-4.084847657733086e-05
0.000589,-4.3987825871445346e-05
0.0005891000000000001,-3.0721429810905826e-05
0.0005892,-2.6419223700264596e-05
0.0005893000000000001,-3.424249043698157e-05
0.0005894,-4.265069643132799e-05
0.0005895000000000001,-4.801968395175325e-05
0.0005896,-5.260505986573405e-05
0.0005897000000000001,-5.9164205113631725e-05
0.0005898,-5.1399584559820614e-05
0.0005899000000000001,-4.456538274949111e-05
0.00059,-4.524621454282249e-05
0.0005901000000000001,-4.181455621562504e-05
0.0005902,-4.140013534040588e-05
0.0005903000000000001,-3.371538915021697e-05
0.0005904,-3.353397475478645e-05
0.0005905000000000001,-4.052636404662077e-05
0.0005906,-3.1480429868675205e-05
0.0005907000000000001,-2.926968986061022e-05
0.0005908,-2.0951018890545225e-05
0.0005909,-3.209349235948723e-05
0.000591,-2.6725908635311007e-05
0.0005911,-1.532139116639181e-05
0.0005912000000000001,-2.2907648684725455e-05
0.0005913,-2.1467923158178813e-05
0.0005914000000000001,-2.5521874082261823e-05
0.0005915,-1.3755558153136461e-05
0.0005916000000000001,-2.2951393833270064e-05
0.0005917,-3.0484852174254514e-05
0.0005918000000000001,-2.809822880894239e-05
0.0005919,-3.547684804117047e-05
0.0005920000000000001,-4.061746438678767e-05
0.0005921,-3.089515494983113e-05
0.0005922000000000001,-4.311467234902886e-05
0.0005923,-4.589891990809635e-05
0.0005924000000000001,-3.069258454503447e-05
0.0005925,-2.207587033614251e-05
0.0005926000000000001,-3.256742145316904e-05
0.0005927,-2.9350032111336978e-05
0.0005928000000000001,-2.551977841686392e-05
0.0005929,-1.771102365730722e-05
0.0005930000000000001,-1.565757051505732e-05
0.0005931,-1.7019318659573667e-05
0.0005932,-1.9222209928174053e-05
0.0005933000000000001,-1.2029579146306703e-05
0.0005934,-2.230571345493192e-05
0.0005935000000000001,-1.8817169890283234e-05
0.0005936,-3.5900552568621195e-05
0.0005937000000000001,-4.1924793271700885e-05
0.0005938,-4.051139493860939e-05
0.0005939000000000001,-2.8963152218292713e-05
0.000594,-4.118482665665846e-05
0.0005941000000000001,-4.057034347857246e-05
0.0005942,-3.9122941039539013e-05
0.0005943000000000001,-3.7559985463267315e-05
0.0005944,-3.96838826510893e-05
0.0005945000000000001,-3.0840958161319685e-05
0.0005946,-3.521528006229213e-05
0.0005947000000000001,-2.9533499067448043e-05
0.0005948,-3.216099358320546e-05
0.0005949000000000001,-3.495801161773044e-05
0.000595,-2.7805807026544423e-05
0.0005951000000000001,-2.4815887799205413e-05
0.0005952,-2.5707780487691515e-05
0.0005953000000000001,-1.734064675295884e-05
0.0005954,-1.6245905609117313e-05
0.0005955,-2.389296829394678e-05
0.0005956000000000001,-3.1546418726563946e-05
0.0005957,-3.298177530125408e-05
0.0005958000000000001,-2.854797635669355e-05
0.0005959,-4.034436663587005e-05
0.0005960000000000001,-4.090206332557318e-05
0.0005961,-4.025289531888778e-05
0.0005962000000000001,-4.0675570519573986e-05
0.0005963,-3.094097619361732e-05
0.0005964000000000001,-3.943145812631148e-05
0.0005965,-2.6773119170720143e-05
0.0005966000000000001,-2.1672759623250585e-05
0.0005967,-1.9518507156985138e-05
0.0005968000000000001,-1.0153554006416574e-05
0.0005969,-1.5403847396783723e-05
0.0005970000000000001,-1.9545413062905925e-05
0.0005971,-2.2015428298442114e-05
0.0005972000000000001,-3.403696791062257e-05
0.0005973,-3.623729533511535e-05
0.0005974000000000001,-3.980689522752624e-05
0.0005975,-4.502079807554586e-05
0.0005976000000000001,-5.842642150093317e-05
0.0005977,-6.231631873779017e-05
0.0005978,-6.60699003115479e-05
0.0005979000000000001,-6.899547931643248e-05
0.000598,-6.928092545030753e-05
0.0005981000000000001,-7.427724227312549e-05
0.0005982,-7.650709097762985e-05
0.0005983000000000001,-7.589790302875873e-05
0.0005984,-7.22460993397161e-05
0.0005985000000000001,-5.987637919889665e-05
0.0005986,-5.366900893131939e-05
0.0005987000000000001,-4.500100813016023e-05
0.0005988,-3.4111842798673304e-05
0.0005989000000000001,-3.713009455158534e-05
0.000599,-4.5493871237194056e-05
0.0005991000000000001,-5.364014459797088e-05
0.0005992,-4.864167830260807e-05
0.0005993000000000001,-4.392991432821265e-05
0.0005994,-3.2833336189127646e-05
0.0005995000000000001,-3.226579166631848e-05
0.0005996,-4.417112872731121e-05
0.0005997000000000001,-4.062680267303213e-05
0.0005998,-3.9772194879498394e-05
0.0005999,-3.686034542013338e-05
0.0006000000000000001,-3.452021069735278e-05
0.0006001,-3.581810998883206e-05
0.0006002000000000001,-3.0152943926382667e-05
0.0006003,-3.0013434361982402e-05
0.0006004000000000001,-2.5632164490560043e-05
0.0006005,-3.073203750771257e-05
0.0006006000000000001,-4.2598161803564926e-05
0.0006007,-3.51720094192739e-05
0.0006008000000000001,-4.655223099659197e-05
0.0006009,-3.9644354521470484e-05
0.0006010000000000001,-4.5866909721113006e-05
0.0006011,-4.580056148605822e-05
0.0006012000000000001,-5.6800251322338745e-05
0.0006013,-6.849177435302234e-05
0.0006014000000000001,-6.943468441503303e-05
0.0006015,-6.830824806271024e-05
0.0006016000000000001,-8.172246061498657e-05
0.0006017,-8.432592016347152e-05
0.0006018000000000001,-9.229467533856467e-05
0.0006019,-0.00011298603864772653
0.0006020000000000001,-0.00011861872815861111
0.0006021,-0.00011986893270449525
0.0006022,-0.0001165648888116027
0.0006023000000000001,-0.0001232256626776361
0.0006024,-0.00012851374218723956
0.0006025000000000001,-0.00012027280509120517
0.0006026,-0.00010518263047935897
0.0006027000000000001,-0.00011816292174423023
0.0006028,-0.0001122012128446572
0.0006029000000000001,-0.00010984118376013254
0.000603,-0.0001016425493296702
0.0006031000000000001,-0.00010520616776654388
0.0006032,-0.00010049438900081378
0.0006033000000000001,-0.00010314231864277576
0.0006034,-0.0001030025774760683
0.0006035000000000001,-0.00010197521203103418
0.0006036,-0.0001009339056682194
0.0006037000000000001,-0.00010362418927064782
0.0006038,-0.00011275519946007824
0.0006039000000000001,-0.00010501909895540479
0.000604,-9.391927091844082e-05
0.0006041000000000001,-0.00010261041697818464
0.0006042,-0.00011177458111283242
0.0006043000000000001,-9.600945152140205e-05
0.0006044000000000001,-0.00010523972603328135
0.0006045,-0.00010251460861251814
0.0006046000000000001,-0.00011202345697201402
0.0006047,-9.948178099408365e-05
0.0006048000000000001,-9.609611951019167e-05
0.0006049,-0.000105552144908015
0.0006050000000000001,-9.397671543347847e-05
0.0006051,-8.03853993867188e-05
0.0006052000000000001,-7.804636529050935e-05
0.0006053,-6.824276135525304e-05
0.0006054000000000001,-6.775179140750871e-05
0.0006055,-7.1132115905778e-05
0.0006056000000000001,-7.671496408411972e-05
0.0006057,-7.85788883695832e-05
0.0006058000000000001,-6.121607531324133e-05
0.0006059,-6.122139238211518e-05
0.0006060000000000001,-4.381969927243229e-05
0.0006061,-6.499945339634074e-05
0.0006062000000000001,-6.758960663321081e-05
0.0006063,-8.926171656876302e-05
0.0006064000000000001,-9.72991301344088e-05
0.0006065,-8.58015101228917e-05
0.0006066,-8.230441956151437e-05
0.0006067000000000001,-8.083261502272964e-05
0.0006068,-7.891944727743931e-05
0.0006069000000000001,-8.259778448573654e-05
0.000607,-9.061131928153806e-05
0.0006071000000000001,-7.879974544272674e-05
0.0006072,-7.68844466856292e-05
0.0006073000000000001,-8.931766034362094e-05
0.0006074,-9.58395805776985e-05
0.0006075000000000001,-0.00010269001683230502
0.0006076,-9.600374792211664e-05
0.0006077000000000001,-9.071767371219606e-05
0.0006078,-8.797605092308774e-05
0.0006079000000000001,-8.857829815431059e-05
0.000608,-9.407434439715943e-05
0.0006081000000000001,-9.971360705154483e-05
0.0006082,-0.00010036923338281854
0.0006083000000000001,-9.625740241882996e-05
0.0006084,-9.619292801877451e-05
0.0006085000000000001,-9.471027266504849e-05
0.0006086,-9.913027726656677e-05
0.0006087000000000001,-9.447936874678048e-05
0.0006088,-8.75401649523414e-05
0.0006089,-9.82641670561388e-05
0.0006090000000000001,-9.301417574850872e-05
0.0006091,-8.649858712843026e-05
0.0006092000000000001,-0.00010095937721472795
0.0006093,-0.00011323844564597355
0.0006094000000000001,-0.00010662099533250198
0.0006095,-0.00010336600582594274
0.0006096000000000001,-9.65419806138812e-05
0.0006097,-9.268943962695095e-05
0.0006098000000000001,-9.71387505251685e-05
0.0006099,-0.00010117493819614602
0.0006100000000000001,-0.00011083806751259366
0.0006101,-0.00010880682119637417
0.0006102000000000001,-0.00010910240879911661
0.0006103,-9.740639012079175e-05
0.0006104000000000001,-0.00010730152775375241
0.0006105,-0.00010207221765185393
0.0006106000000000001,-9.248559516172423e-05
0.0006107,-9.550845189758051e-05
0.0006108000000000001,-9.755618123008903e-05
0.0006109,-0.00010344583118730679
0.0006110000000000001,-0.00010948392685790485
0.0006111000000000001,-0.00010684961956785428
0.0006112,-0.00012710833445550335
0.0006113000000000001,-0.0001402910340637767
0.0006114,-0.00012226668627618554
0.0006115000000000001,-0.00012824213928866858
0.0006116,-0.0001336714454123347
0.0006117000000000001,-0.00014056932017236437
0.0006118,-0.00013029950438516794
0.0006119000000000001,-0.00013139656580024608
0.000612,-0.00012210519102038827
0.0006121000000000001,-0.0001118777191572193
0.0006122,-0.0001283004034178819
0.0006123000000000001,-0.00012644565546105185
0.0006124,-0.00012833929462431262
0.0006125000000000001,-0.00013386769355950266
0.0006126,-0.00013121001401391477
0.0006127000000000001,-0.00013049437695492232
0.0006128,-0.00012515038452740214
0.0006129000000000001,-0.00014024082693306318
0.000613,-0.00013656537187771962
0.0006131000000000001,-0.00012892491816308678
0.0006132,-0.00012779224620335317
0.0006133,-0.00013453005833796055
0.0006134000000000001,-0.00013272097154813897
0.0006135,-0.00012655148086743946
0.0006136000000000001,-0.00011470071853424618
0.0006137,-0.00012130037424113447
0.0006138000000000001,-0.00012133179805432187
0.0006139,-0.00012203698412111864
0.0006140000000000001,-0.00012485165900261662
0.0006141,-0.00012746105744849536
0.0006142000000000001,-0.00012170318187361066
0.0006143,-0.00010600867183976257
0.0006144000000000001,-0.00011018921212668384
0.0006145,-0.00010855839221715798
0.0006146000000000001,-0.00010784532907772021
0.0006147,-0.00010876559650047168
0.0006148000000000001,-0.0001226759131733226
0.0006149,-0.00013049768789124538
0.0006150000000000001,-0.00013064709109903875
0.0006151,-0.00012394560571314087
0.0006152000000000001,-0.00011675673256181163
0.0006153,-0.00011952003742938774
0.0006154000000000001,-0.00010131373798533805
0.0006155,-0.00010512183547667786
0.0006156,-9.769582486158316e-05
0.0006157000000000001,-0.00010367094930802425
0.0006158,-0.00010277888981128078
0.0006159000000000001,-0.00010653780874070905
0.000616,-9.943324629668927e-05
0.0006161000000000001,-9.506063942040367e-05
0.0006162,-9.704662714627955e-05
0.0006163000000000001,-8.538349153687679e-05
0.0006164,-8.058647122348561e-05
0.0006165000000000001,-7.953306205163928e-05
0.0006166,-6.657892584674972e-05
0.0006167000000000001,-6.85885661387184e-05
0.0006168,-5.354017287416634e-05
0.0006169000000000001,-6.23501486529677e-05
0.000617,-6.0529836269581405e-05
0.0006171000000000001,-5.1057330152668946e-05
0.0006172,-5.982560433949223e-05
0.0006173000000000001,-4.996618502227197e-05
0.0006174,-6.35765301130644e-05
0.0006175000000000001,-5.891114761309264e-05
0.0006176,-5.362259051629535e-05
0.0006177000000000001,-4.9036373575031806e-05
0.0006178000000000001,-4.9766185827234017e-05
0.0006179,-4.892409777800567e-05
0.0006180000000000001,-5.016351249483336e-05
0.0006181,-6.2899679140411e-05
0.0006182000000000001,-5.8315974624745506e-05
0.0006183,-5.352926893131237e-05
0.0006184000000000001,-5.305398234900184e-05
0.0006185,-5.640928385670069e-05
0.0006186000000000001,-4.789911165536525e-05
0.0006187,-4.070049155471491e-05
0.0006188000000000001,-2.5498856267585044e-05
0.0006189,-2.924721403395069e-05
0.0006190000000000001,-4.1144786443475925e-05
0.0006191,-4.5822126654425116e-05
0.0006192000000000001,-4.580780058399804e-05
0.0006193,-4.18649487600592e-05
0.0006194000000000001,-4.5630786667800076e-05
0.0006195,-4.598594406535554e-05
0.0006196000000000001,-3.610942763036826e-05
0.0006197,-4.177589131556592e-05
0.0006198000000000001,-4.180211138191556e-05
0.0006199,-3.5545563178840666e-05
0.00062,-2.9246095351368766e-05
0.0006201000000000001,-2.6755411265499318e-05
0.0006202,-3.131915660813488e-05
0.0006203000000000001,-2.3552676860809843e-05
0.0006204,-2.580454091370064e-05
0.0006205000000000001,-3.548266926655156e-05
0.0006206,-3.54063496845951e-05
0.0006207000000000001,-4.8936782078794365e-05
0.0006208,-3.520833647719126e-05
0.0006209000000000001,-3.431978746862304e-05
0.000621,-1.3755632344052118e-05
0.0006211000000000001,-1.9625597798760464e-05
0.0006212,-3.23800606317413e-05
0.0006213000000000001,-3.438683922942652e-05
0.0006214,-3.0120635236695073e-05
0.0006215000000000001,-2.07540817225654e-05
0.0006216,-2.344613594051041e-05
0.0006217000000000001,-2.711460039308208e-05
0.0006218,-1.9938795528311037e-05
0.0006219000000000001,-2.5769611777464832e-05
0.000622,-2.4275547008170314e-05
0.0006221000000000001,-2.7639077145889006e-05
0.0006222,-2.2397190373928037e-05
0.0006223,-1.757349326643621e-05
0.0006224000000000001,-1.35789312055494e-05
0.0006225,-1.4925728528330785e-05
0.0006226000000000001,-3.144929366726745e-05
0.0006227,-2.9099260387935135e-05
0.0006228000000000001,-2.7895563750208858e-05
0.0006229,-1.954243482046228e-05
0.0006230000000000001,-1.2859449285813904e-05
0.0006231,-1.1856742769989247e-05
0.0006232000000000001,-1.0754621482376128e-05
0.0006233,6.336046757133485e-07
0.0006234000000000001,6.106979246268831e-06
0.0006235,6.3631286748521166e-06
0.0006236000000000001,1.2331454110388898e-05
0.0006237,1.231554333765329e-05
0.0006238000000000001,1.1034167762033687e-05
0.0006239,1.565478604204932e-05
0.0006240000000000001,1.769850448198652e-05
0.0006241,3.2012604658937345e-05
0.0006242000000000001,2.414250469565859e-05
0.0006243,1.2166312988753044e-05
0.0006244000000000001,1.99031203429995e-05
0.0006245000000000001,1.6425976961469595e-05
0.0006246,1.5991031487921164e-05
0.0006247000000000001,1.4327990939483322e-05
0.0006248,1.4327056160880153e-05
0.0006249000000000001,2.9270121795734027e-06
0.000625,9.404262586222475e-08
0.0006251000000000001,7.559203664039348e-07
0.0006252,3.53198450758756e-06
0.0006253000000000001,5.231059619401628e-06
0.0006254,8.823516054625658e-06
0.0006255000000000001,1.299625153926557e-05
0.0006256,2.0250552368086655e-06
0.0006257000000000001,1.201396610352654e-05
0.0006258,-4.080891767219619e-06
0.0006259000000000001,-7.399109375321676e-07
0.000626,-9.28233142677061e-06
0.0006261000000000001,-1.113313367075588e-05
0.0006262,-2.005713586424579e-05
0.0006263000000000001,-1.5828243641906185e-05
0.0006264,-2.439895814254547e-05
0.0006265000000000001,-2.861937422583549e-05
0.0006266,-2.2964992058827556e-05
0.0006267000000000001,-3.4596653498415374e-05
0.0006268000000000001,-3.0088272758592158e-05
0.0006269,-3.2517541172790534e-05
0.0006270000000000001,-3.606427249079152e-05
0.0006271,-4.468499099924594e-05
0.0006272000000000001,-3.68233984327803e-05
0.0006273,-2.8378612201587796e-05
0.0006274000000000001,-2.439745530656089e-05
0.0006275,-3.7721594523805444e-05
0.0006276000000000001,-3.569215430323567e-05
0.0006277,-3.8596419743423905e-05
0.0006278000000000001,-4.320213719742839e-05
0.0006279,-3.5177358207112476e-05
0.0006280000000000001,-3.977386067046952e-05
0.0006281,-3.945440105548791e-05
0.0006282000000000001,-3.8650576627670835e-05
0.0006283,-3.985807557020082e-05
0.0006284000000000001,-2.7694742889500458e-05
0.0006285,-2.6798736098152995e-05
0.0006286000000000001,-1.678205679451153e-05
0.0006287,-3.446729755462092e-05
0.0006288000000000001,-4.362320327572321e-05
0.0006289,-4.7566351575270116e-05
0.000629,-3.973340313773943e-05
0.0006291000000000001,-3.660540517443913e-05
0.0006292,-3.254712984452495e-05
0.0006293000000000001,-2.3689796683040186e-05
0.0006294,-2.8348586684312927e-05
0.0006295000000000001,-1.589372121936509e-05
0.0006296,-2.137899170306301e-05
0.0006297000000000001,-9.91377324566586e-06
0.0006298,3.47659426830095e-06
0.0006299000000000001,4.435102002925611e-06
0.00063,-3.3784001490003292e-06
0.0006301000000000001,4.5534310262110255e-07
0.0006302,-1.4444491383244342e-05
0.0006303000000000001,-2.2332922741724046e-05
0.0006304,-1.172319961409603e-05
0.0006305000000000001,-8.50134057493391e-06
0.0006306,-1.2032854563276487e-05
0.0006307000000000001,-1.4468181329781673e-05
0.0006308,-1.2398538762084352e-05
0.0006309000000000001,-2.069924458820195e-05
0.000631,-1.8270282861814937e-05
0.0006311000000000001,-1.4422870603138828e-05
0.0006312000000000001,-1.5536876542439725e-05
0.0006313,-2.426679959262738e-05
0.0006314000000000001,-3.9447604172896856e-05
0.0006315,-3.505266131983602e-05
0.0006316000000000001,-3.2501980562875505e-05
0.0006317,-2.8054877500803448e-05
0.0006318000000000001,-2.4368747422754897e-05
0.0006319,-2.4198754779432522e-05
0.0006320000000000001,-2.9105255568677735e-05
0.0006321,-3.7658364835619544e-05
0.0006322000000000001,-4.371318693340124e-05
0.0006323,-4.651113103681945e-05
0.0006324000000000001,-5.558090538135756e-05
0.0006325,-4.939632124387514e-05
0.0006326000000000001,-4.401553872030908e-05
0.0006327,-3.510471316166207e-05
0.0006328000000000001,-3.2471499554793915e-05
0.0006329,-3.3777892291753816e-05
0.0006330000000000001,-2.998339279997533e-05
0.0006331,-2.8534934702206102e-05
0.0006332000000000001,-2.3898660991032295e-05
0.0006333,-2.671763940739814e-05
0.0006334000000000001,-3.2621274726932655e-05
0.0006335000000000001,-3.254085203290989e-05
0.0006336,-4.100433385936121e-05
0.0006337000000000001,-3.697927372509492e-05
0.0006338,-2.8521486979539295e-05
0.0006339000000000001,-2.5044040996083054e-05
0.000634,-2.7681709786533423e-05
0.0006341000000000001,-2.484263680055439e-05
0.0006342,-3.3445059540941726e-05
0.0006343000000000001,-2.960086804022259e-05
0.0006344,-2.3278434813845153e-05
0.0006345000000000001,-2.1740398899651983e-05
0.0006346,-1.2020128520116036e-05
0.0006347000000000001,-1.2132023388763164e-05
0.0006348,-2.464397983168035e-05
0.0006349000000000001,-3.2503864302690226e-05
0.000635,-3.0250295556219425e-05
0.0006351000000000001,-2.7998147959123122e-05
0.0006352,-2.5978336971736157e-05
0.0006353000000000001,-1.76389900666132e-05
0.0006354,-1.5105484584510163e-05
0.0006355000000000001,-1.732160902171545e-05
0.0006356,-1.4130225223451688e-05
0.0006357,-1.0302305659900764e-05
0.0006358000000000001,-6.678095833074488e-06
0.0006359,-7.725703110685306e-06
0.0006360000000000001,-3.820484038299023e-06
0.0006361,-4.481411127040991e-07
0.0006362000000000001,6.859081562266398e-06
0.0006363,1.4676342192353151e-05
0.0006364000000000001,1.196756798862428e-05
0.0006365,5.307423194208073e-06
0.0006366000000000001,8.684010016210265e-06
0.0006367,8.082662515901514e-06
0.0006368000000000001,-1.2465546289299151e-06
0.0006369,6.217338807950689e-06
0.0006370000000000001,5.5706387895922044e-06
0.0006371,1.0541901748484575e-05
0.0006372000000000001,2.6124413472791124e-05
0.0006373,2.9219244650473643e-05
0.0006374000000000001,2.911041353346764e-05
0.0006375,3.103470627447077e-05
0.0006376000000000001,2.1547670670605097e-05
0.0006377,2.149650420358878e-05
0.0006378000000000001,1.902456023802152e-05
0.0006379000000000001,1.9850710204195578e-05
0.000638,9.940316703760928e-06
0.0006381000000000001,9.899571233798153e-06
0.0006382,1.3041603002995514e-05
0.0006383000000000001,1.6593791807220395e-06
0.0006384,-2.7372199689587933e-06
0.0006385000000000001,-1.7710331322407623e-06
0.0006386,-8.264414745195325e-06
0.0006387000000000001,-4.007140659627049e-06
0.0006388,2.4689366761076776e-06
0.0006389000000000001,-2.1860656899352087e-06
0.000639,-1.0934942861428797e-05
0.0006391000000000001,-1.0080831416691927e-05
0.0006392,-1.5058729747803262e-05
0.0006393000000000001,-2.0367055647879503e-05
0.0006394,-1.750314165685324e-05
0.0006395000000000001,-1.2114928459160236e-05
0.0006396,9.971273083496649e-06
0.0006397000000000001,1.8236339850158292e-05
0.0006398,1.2115355872992768e-05
0.0006399000000000001,1.1380953511957074e-05
0.00064,1.2728325954676764e-05
0.0006401000000000001,1.664266602384367e-05
0.0006402000000000001,2.2958147563025905e-05
0.0006403,1.8782863408326437e-05
0.0006404000000000001,2.2992191656520406e-05
0.0006405,1.5004834846686457e-05
0.0006406000000000001,2.6822193150298542e-05
0.0006407,3.662055284864516e-05
0.0006408000000000001,3.60712094817065e-05
0.0006409,3.925343849848491e-05
0.0006410000000000001,4.4564361710972076e-05
0.0006411,5.217215270262839e-05
0.0006412000000000001,6.796551128462952e-05
0.0006413,6.369190736821943e-05
0.0006414000000000001,6.011654827018298e-05
0.0006415,6.868936367130813e-05
0.0006416000000000001,5.4331928193484196e-05
0.0006417,5.634722756362251e-05
0.0006418000000000001,4.802372900659723e-05
0.0006419,6.05146237669261e-05
0.0006420000000000001,5.986534866817791e-05
0.0006421,5.0266558119308917e-05
0.0006422000000000001,3.872444629518976e-05
0.0006423,2.7488768451718255e-05
0.0006424,1.9438020948663024e-05
0.0006425000000000001,1.929765084025446e-05
0.0006426,2.0654810809588326e-05
0.0006427000000000001,1.9514590831924126e-05
0.0006428,2.4498134739700996e-05
0.0006429000000000001,1.7715013998033702e-05
0.000643,1.4490823309884173e-05
0.0006431000000000001,1.1566250250742697e-05
0.0006432,7.745755146534082e-06
0.0006433000000000001,6.747946988228519e-06
0.0006434,8.168722190895333e-06
0.0006435000000000001,-8.243752214988928e-06
0.0006436,-6.204971047268699e-06
0.0006437000000000001,-7.723775437604633e-06
0.0006438,-1.757495224444265e-05
0.0006439000000000001,-9.414195230071535e-06
0.000644,-1.1944446081562874e-05
0.0006441000000000001,-1.4404538095700183e-05
0.0006442,-1.8742946127296098e-05
0.0006443000000000001,-1.7966555759660728e-05
0.0006444,-1.7483972584451477e-05
0.0006445000000000001,-1.8000424598175894e-05
0.0006446000000000001,-1.0355327617564215e-05
0.0006447,-1.1050927369378876e-05
0.0006448000000000001,-2.618224956325545e-05
0.0006449,-2.9380650663356212e-05
0.0006450000000000001,-3.858244547798551e-05
0.0006451,-3.977629777927988e-05
0.0006452000000000001,-2.478761473259557e-05
0.0006453,-3.295051525768025e-05
0.0006454000000000001,-3.295283925670908e-05
0.0006455,-3.8780154628869873e-05
0.0006456000000000001,-4.110824569293204e-05
0.0006457,-3.8694414469223264e-05
0.0006458000000000001,-3.293685613471679e-05
0.0006459,-3.446010613146174e-05
0.0006460000000000001,-3.3127848380617565e-05
0.0006461,-2.6856666933764473e-05
0.0006462000000000001,-2.7551188541869838e-05
0.0006463,-1.2156358125389887e-05
0.0006464000000000001,5.273093516265306e-08
0.0006465,1.1319556933535718e-05
0.0006466000000000001,1.306227128790702e-05
0.0006467,2.1369297364864223e-05
0.0006468000000000001,2.3151786841849152e-05
0.0006469000000000001,2.9685102859677926e-05
0.000647,4.521188258725805e-05
0.0006471000000000001,4.058745217716691e-05
0.0006472,3.5589311864263656e-05
0.0006473000000000001,4.246001441136906e-05
0.0006474,5.310623448908309e-05
0.0006475000000000001,3.697091405283816e-05
0.0006476,3.69464462543929e-05
0.0006477000000000001,2.9616852553062363e-05
0.0006478,2.715928907241898e-05
0.0006479000000000001,1.3029182828024474e-05
0.000648,1.6230693592501425e-05
0.0006481000000000001,2.53395766294622e-05
0.0006482,3.6610762630009975e-05
0.0006483000000000001,3.816022096669681e-05
0.0006484,4.122720307211201e-05
0.0006485000000000001,3.084842247461533e-05
0.0006486,4.154067246549003e-05
0.0006487000000000001,5.0714203410600364e-05
0.0006488,4.594620358220892e-05
0.0006489000000000001,3.404673051817209e-05
0.0006490000000000001,4.101199906013797e-05
0.0006491,4.129176867747973e-05
0.0006492000000000001,3.886785048775318e-05
0.0006493,4.695768922908699e-05
0.0006494000000000001,4.1560443111390254e-05
0.0006495,4.162314816603373e-05
0.0006496000000000001,5.0032663275971586e-05
0.0006497,5.1095781265300776e-05
0.0006498000000000001,5.7559435011087504e-05
0.0006499,6.362185395027024e-05
0.0006500000000000001,7.146975028195826e-05
0.0006501,7.414298675495148e-05
0.0006502000000000001,7.682942563993845e-05
0.0006503,7.764091954653096e-05
0.0006504000000000001,6.719091343005094e-05
0.0006505,8.454824380543674e-05
0.0006506000000000001,9.900944965322514e-05
0.0006507,8.767943966955873e-05
0.0006508000000000001,8.849599760107451e-05
0.0006509,8.55252136124819e-05
0.0006510000000000001,7.106834641257566e-05
0.0006511,6.705561267982013e-05
0.0006512000000000001,4.849230890735624e-05
0.0006513000000000001,6.892955923199703e-05
0.0006514,7.362938947120826e-05
0.0006515000000000001,7.403498714742006e-05
0.0006516,7.519205191749155e-05
0.0006517000000000001,8.306098033803747e-05
0.0006518,8.91837495637428e-05
0.0006519000000000001,9.014944797237195e-05
0.000652,9.781579113668824e-05
0.0006521000000000001,8.240564022451802e-05
0.0006522,6.247525711495524e-05
0.0006523000000000001,6.026475465402038e-05
0.0006524,5.522676649559176e-05
0.0006525000000000001,5.031703858132149e-05
0.0006526,5.590292638464276e-05
0.0006527000000000001,5.034369024205144e-05
0.0006528,5.218273827504228e-05
0.0006529000000000001,5.8666914103974233e-05
0.000653,6.062957470860327e-05
0.0006531000000000001,6.287592043125088e-05
0.0006532,6.937182645452283e-05
0.0006533000000000001,6.846059887383078e-05
0.0006534,5.802272653705522e-05
0.0006535000000000001,5.233166148586811e-05
0.0006536000000000001,6.315049238273099e-05
0.0006537,6.890512160323381e-05
0.0006538000000000001,7.80736881931639e-05
0.0006539,8.595018752771916e-05
0.0006540000000000001,9.452627883910313e-05
0.0006541,0.00010360289821571337
0.0006542000000000001,0.0001098622057534251
0.0006543,0.00011112698305250579
0.0006544000000000001,0.00010161933493494816
0.0006545,0.00011103801991333415
0.0006546000000000001,0.00011087559269682098
0.0006547,0.00011046640728459632
0.0006548000000000001,0.00010135764434089683
