time (s),B_z (T)
5.462000000000001e-07,0.00010583084503558837
5.463000000000001e-07,0.00010967241625907833
5.464e-07,0.00010908602576365799
5.465e-07,9.999806494953486e-05
5.466e-07,0.00010335957906944926
5.467e-07,0.00010327746434204949
5.468e-07,0.00011904532955918724
5.469e-07,0.00012729791296541067
5.47e-07,0.00013063659722475395
5.471e-07,0.00013095033843097298
5.472e-07,0.00013070760568235047
5.473e-07,0.00012290727596941324
5.474e-07,0.00011042286390198898
5.475e-07,0.00010367355416309491
5.476000000000001e-07,0.00010233297560930882
5.477000000000001e-07,8.767953591846504e-05
5.478e-07,8.328214997003221e-05
5.479e-07,8.084996763449423e-05
5.48e-07,7.86504215424528e-05
5.481e-07,7.358259734112287e-05
5.482e-07,7.063883742725956e-05
5.483e-07,8.109969052059482e-05
5.484e-07,8.458070531674428e-05
5.485e-07,8.011067533790547e-05
5.486e-07,7.887094905297108e-05
5.487e-07,7.790281636967325e-05
5.488e-07,7.215448685600107e-05
5.489e-07,6.645574642207282e-05
5.490000000000001e-07,7.233852812767013e-05
5.491000000000001e-07,6.890027651149393e-05
5.492e-07,6.11255901335425e-05
5.493e-07,6.023800886574223e-05
5.494e-07,6.040284709522262e-05
5.495e-07,4.702684238449922e-05
5.496e-07,4.62950491569035e-05
5.497e-07,5.145533544233803e-05
5.498e-07,5.386545148230805e-05
5.499e-07,6.77693561472606e-05
5.5e-07,7.519706864173743e-05
5.501e-07,8.383196120812556e-05
5.502e-07,0.00010113082629558942
5.503e-07,0.00010503428308564868
5.504000000000001e-07,0.00010504519682047722
5.505000000000001e-07,0.00011030580025473244
5.506e-07,0.00010558669386012656
5.507e-07,0.00010523345186692261
5.508e-07,9.999175815285123e-05
5.509e-07,0.00010157412185732497
5.51e-07,9.634176056966612e-05
5.511e-07,9.093468080643406e-05
5.512e-07,9.27074670544561e-05
5.513e-07,9.08932102420196e-05
5.514e-07,7.750642139055499e-05
5.515e-07,6.730921465974505e-05
5.516e-07,5.920992217678439e-05
5.517e-07,5.290275774830312e-05
5.518000000000001e-07,5.5060120270569564e-05
5.519000000000001e-07,5.593008356768059e-05
5.520000000000001e-07,6.227218618998101e-05
5.521e-07,6.652761823178538e-05
5.522e-07,7.28071671287457e-05
5.523e-07,7.602262151273284e-05
5.524e-07,7.66240408251866e-05
5.525e-07,8.298088355170124e-05
5.526e-07,8.810921245092486e-05
5.527e-07,8.966805779813653e-05
5.528e-07,9.700714850721473e-05
5.529e-07,8.08508793744747e-05
5.53e-07,7.816539642052527e-05
5.531e-07,7.540737684162352e-05
5.532000000000001e-07,8.212169135223353e-05
5.533000000000001e-07,9.148072474288155e-05
5.534000000000001e-07,8.117929572023271e-05
5.535e-07,8.951009072187344e-05
5.536e-07,8.10333176229531e-05
5.537e-07,7.283665514705368e-05
5.538e-07,7.059471335241685e-05
5.539e-07,6.783161882036302e-05
5.54e-07,5.7064567140676024e-05
5.541e-07,6.0705293854818295e-05
5.542e-07,6.45009913940875e-05
5.543e-07,7.06850376268279e-05
5.544e-07,6.7174707135476e-05
5.545e-07,6.624997490983558e-05
5.546000000000001e-07,6.539373412311373e-05
5.547000000000001e-07,7.567430339487195e-05
5.548000000000001e-07,5.656711602861757e-05
5.549e-07,4.980721165321663e-05
5.55e-07,4.9347503423136654e-05
5.551e-07,4.18264702101314e-05
5.552e-07,3.973743948546674e-05
5.553e-07,3.852559591832392e-05
5.554e-07,3.3883166680141823e-05
5.555e-07,3.396351625756025e-05
5.556e-07,3.769338994696693e-05
5.557e-07,3.5788302441138326e-05
5.558e-07,3.24973703486559e-05
5.559e-07,3.110054320005603e-05
5.560000000000001e-07,3.0742930771987545e-05
5.561000000000001e-07,1.916694120620849e-05
5.562000000000001e-07,2.196519252025994e-05
5.563e-07,1.8826007531103713e-05
5.564e-07,2.6808229316974675e-05
5.565e-07,3.03690715164889e-05
5.566e-07,3.764409820223501e-05
5.567e-07,3.072239878335924e-05
5.568e-07,2.8011652272759832e-05
5.569e-07,1.968692558376906e-05
5.57e-07,1.4924307148047369e-05
5.571e-07,2.288428626295885e-05
5.572e-07,3.228938713710547e-05
5.573e-07,2.453293444980815e-05
5.574000000000001e-07,2.1321078691620187e-05
5.575000000000001e-07,2.061549675204521e-05
5.576000000000001e-07,2.420267817817812e-05
5.577e-07,1.2565545884132655e-05
5.578e-07,2.0596881580975e-06
5.579e-07,5.209951715342162e-06
5.58e-07,-7.463618680661051e-06
5.581e-07,-1.02827586707463e-05
5.582e-07,-9.130757191117335e-06
5.583e-07,-6.348103697592559e-06
5.584e-07,-7.202687709146243e-06
5.585e-07,-9.499614630967973e-06
5.586e-07,-3.935756410533246e-06
5.587e-07,-2.04963699770319e-06
5.588000000000001e-07,-6.219241657594734e-06
5.589000000000001e-07,-5.913070398477132e-06
5.590000000000001e-07,-3.3728795980613894e-06
5.591e-07,7.787771034900286e-06
5.592e-07,1.2802415352157352e-05
5.593e-07,2.0540347799729934e-05
5.594e-07,1.6381750636538663e-05
5.595e-07,1.2824206417267517e-05
5.596e-07,1.1172311976006475e-05
5.597e-07,1.0131387074298839e-05
5.598e-07,3.5027342747309983e-06
5.599e-07,1.1665909649126424e-05
5.6e-07,1.7270306862510922e-05
5.601e-07,1.5118932760288462e-05
5.602000000000001e-07,1.9124134936062427e-05
5.603000000000001e-07,2.037731377332402e-05
5.604000000000001e-07,2.483607227538025e-05
5.605e-07,1.5883384079989e-05
5.606e-07,1.4782058837888477e-05
5.607e-07,1.425912463206804e-05
5.608e-07,1.8155872370892075e-05
5.609e-07,1.3905534953230707e-05
5.61e-07,-2.4220667809170295e-06
5.611e-07,-9.402919177143912e-06
5.612e-07,-9.704697704073627e-06
5.613e-07,-9.194428077617626e-06
5.614e-07,1.8008007016648886e-06
5.615e-07,5.5566756516602685e-06
5.616e-07,6.02936571752736e-06
5.617000000000001e-07,5.75961066061164e-06
5.618000000000001e-07,1.285285534536708e-05
5.619e-07,8.903485662163344e-06
5.62e-07,7.90643419920659e-06
5.621e-07,7.738642301785803e-07
5.622e-07,9.954822628276321e-06
5.623e-07,1.2397544615847669e-05
5.624e-07,7.692354427798022e-06
5.625e-07,6.874617860838271e-06
5.626e-07,1.0106649002562032e-05
5.627e-07,8.382461778511478e-06
5.628e-07,4.837889851985854e-06
5.629e-07,5.52757313969548e-07
5.63e-07,2.742332240009667e-06
5.631000000000001e-07,3.963307553578843e-07
5.632000000000001e-07,-2.546091257779449e-06
5.633e-07,-1.1172926396610271e-05
5.634e-07,-1.0558963238286959e-05
5.635e-07,-1.162748016951316e-05
5.636e-07,-1.3594739369205377e-05
5.637e-07,-1.217225535375459e-05
5.638e-07,-7.2071700949936e-06
5.639e-07,-2.592207121361853e-06
5.64e-07,1.0129865555169191e-06
5.641e-07,-5.556435151951379e-07
5.642e-07,-4.221925225599352e-06
5.643e-07,-1.0940183768442846e-05
5.644e-07,-1.4672534630019371e-05
5.645000000000001e-07,-1.4399288907579069e-05
5.646000000000001e-07,-1.9347904375484087e-05
5.647e-07,-1.8533335466434583e-05
5.648e-07,-2.4601102643616185e-05
5.649e-07,-3.5112693745012485e-05
5.65e-07,-2.945694483715706e-05
5.651e-07,-3.2236093046073024e-05
5.652e-07,-3.73358640280076e-05
5.653e-07,-4.4047983536369996e-05
5.654e-07,-4.0870170604484695e-05
5.655e-07,-3.155977487682123e-05
5.656e-07,-3.385600588566161e-05
5.657e-07,-3.491509450808019e-05
5.658e-07,-2.7627929469701717e-05
5.659000000000001e-07,-3.90772473956561e-05
5.660000000000001e-07,-2.5951226443372424e-05
5.661000000000001e-07,-9.865318919316111e-06
5.662e-07,-2.729306141497312e-05
5.663e-07,-2.7652909657360226e-05
5.664e-07,-3.203356985462454e-05
5.665e-07,-3.342945945083376e-05
5.666e-07,-3.580624026327118e-05
5.667e-07,-3.019311161478969e-05
5.668e-07,-3.062167380212099e-05
5.669e-07,-3.621590448455732e-05
5.67e-07,-3.697059982790529e-05
5.671e-07,-3.326905774554544e-05
5.672e-07,-4.0603656666780045e-05
5.673000000000001e-07,-5.086044743375818e-05
5.674000000000001e-07,-3.7449623864808744e-05
5.675000000000001e-07,-4.1237268877006155e-05
5.676e-07,-4.171643199603579e-05
5.677e-07,-4.387741996104875e-05
5.678e-07,-3.9891484773681146e-05
5.679e-07,-2.8014191590466172e-05
5.68e-07,-2.3979866550015692e-05
5.681e-07,-3.357400607751273e-05
5.682e-07,-4.2203349694399274e-05
5.683e-07,-4.4367065438303224e-05
5.684e-07,-4.566265048277391e-05
5.685e-07,-5.635944102162558e-05
5.686e-07,-5.04927056776114e-05
5.687000000000001e-07,-5.702517120942526e-05
5.688000000000001e-07,-4.678732673999081e-05
5.689000000000001e-07,-3.453159559651125e-05
5.69e-07,-3.579565937189954e-05
5.691e-07,-3.259675457948834e-05
5.692e-07,-4.0250347901468975e-05
5.693e-07,-3.5811000199769305e-05
5.694e-07,-3.8680906748290455e-05
5.695e-07,-4.533682553876533e-05
5.696e-07,-4.675941385902023e-05
5.697e-07,-4.931027588915069e-05
5.698e-07,-5.0925322156464074e-05
5.699e-07,-4.4268598214773714e-05
5.7e-07,-4.891367225749363e-05
5.701000000000001e-07,-3.719118069053176e-05
5.702000000000001e-07,-4.5402043059359114e-05
5.703000000000001e-07,-3.448896035763744e-05
5.704e-07,-4.0728585383717107e-05
5.705e-07,-4.0329890755432176e-05
5.706e-07,-4.310305048640767e-05
5.707e-07,-4.4900111943807035e-05
5.708e-07,-3.926385892108434e-05
5.709e-07,-2.9160485853647514e-05
5.71e-07,-2.116064477309095e-05
5.711e-07,-2.357189191722493e-05
5.712e-07,-2.2144133850643687e-05
5.713e-07,-2.6988434735070032e-05
5.714e-07,-3.3141051390157476e-05
5.715000000000001e-07,-4.0234594013291735e-05
5.716000000000001e-07,-4.2667923235761085e-05
5.717000000000001e-07,-4.0626955393137826e-05
5.718e-07,-5.260338679112804e-05
5.719e-07,-5.238015513964671e-05
5.72e-07,-4.204137439824536e-05
5.721e-07,-3.435769967742329e-05
5.722e-07,-3.780541389563867e-05
5.723e-07,-4.647521835718843e-05
5.724e-07,-4.303497853534238e-05
5.725e-07,-5.76141494514281e-05
5.726e-07,-4.985165959130727e-05
5.727e-07,-5.073879300961766e-05
5.728e-07,-3.837466127471817e-05
5.729000000000001e-07,-4.9176439955002854e-05
5.730000000000001e-07,-4.27413258424037e-05
5.731000000000001e-07,-4.296692522706106e-05
5.732e-07,-4.468323910073104e-05
5.733e-07,-5.310956875182453e-05
5.734e-07,-4.872313062543897e-05
5.735e-07,-4.385974606122527e-05
5.736e-07,-3.186306945478568e-05
5.737e-07,-2.5018018930226405e-05
5.738e-07,-2.8615077508074015e-05
5.739e-07,-3.483124152770211e-05
5.74e-07,-4.3346844604075977e-05
5.741e-07,-3.337511930649964e-05
5.742e-07,-3.8082390860798756e-05
5.743000000000001e-07,-2.8117680858459332e-05
5.744000000000001e-07,-2.443760425763061e-05
5.745000000000001e-07,-2.2058036146899877e-05
5.746e-07,-2.3825795911579122e-05
5.747e-07,-1.931028995604248e-05
5.748e-07,-1.9218336089833208e-05
5.749e-07,-2.141808964423648e-05
5.75e-07,-1.6697735962428942e-05
5.751e-07,-1.7463936123560337e-05
5.752e-07,-2.246008344164882e-05
5.753e-07,-1.8352198544672744e-05
5.754e-07,-1.8583954237802763e-05
5.755e-07,-1.5232920588888926e-05
5.756e-07,-1.8020490292406955e-05
5.757000000000001e-07,-2.56713020751891e-05
5.758000000000001e-07,-1.4179745927258444e-05
5.759000000000001e-07,-4.022992636362097e-06
5.76e-07,1.740317911978924e-06
5.761e-07,-7.884121359029245e-07
5.762e-07,-2.7253890151912578e-06
5.763e-07,6.253509068149326e-06
5.764e-07,3.899926451970226e-06
5.765e-07,-2.352324058373604e-07
5.766e-07,1.189146627908794e-05
5.767e-07,1.1464389497226797e-05
5.768e-07,2.28024186237582e-05
5.769e-07,1.3519719289013272e-05
5.77e-07,1.6740896460007063e-05
5.771e-07,2.9986394175059133e-05
5.772000000000001e-07,2.9880686676936024e-05
5.773000000000001e-07,2.7873708735628886e-05
5.774e-07,2.003414502994858e-05
5.775e-07,2.6843920488087307e-05
5.776e-07,2.158956567391208e-05
5.777e-07,2.0760777508743296e-05
5.778e-07,1.2559721636931065e-05
5.779e-07,2.2517005430772847e-05
5.78e-07,2.977185061278938e-05
5.781e-07,2.9271076855826544e-05
5.782e-07,2.1505700318737217e-05
5.783e-07,3.1238057377566424e-05
5.784e-07,2.8557505321363517e-05
5.785e-07,2.111618478862461e-05
5.786000000000001e-07,9.494818922860568e-06
5.787000000000001e-07,5.217154325659742e-06
5.788e-07,-4.2548121534669555e-06
5.789e-07,-8.245786067418014e-06
5.79e-07,-3.343041076373102e-06
5.791e-07,-5.7408218696013025e-06
5.792e-07,-3.3802737895670595e-06
5.793e-07,-8.030864478179753e-06
5.794e-07,-7.528929301545033e-06
5.795e-07,4.985498770398179e-06
5.796e-07,2.6791398824873242e-06
5.797e-07,5.14199905213474e-06
5.798e-07,-5.047323622894235e-06
5.799e-07,4.846915608627101e-06
5.800000000000001e-07,1.7083574242498459e-06
5.801000000000001e-07,8.494483782187654e-06
5.802000000000001e-07,7.612262035297954e-06
5.803e-07,1.1497030398361552e-05
5.804e-07,1.572802576319269e-05
5.805e-07,1.2641582123033726e-05
5.806e-07,1.9586846074969036e-05
5.807e-07,1.4476862450861179e-05
5.808e-07,1.9370620176602458e-05
5.809e-07,1.665095850247076e-05
5.81e-07,1.8748972343695026e-05
5.811e-07,1.55706079305436e-05
5.812e-07,1.5739315967641756e-05
5.813e-07,8.623124878850477e-06
5.814000000000001e-07,1.0140471487640008e-05
5.815000000000001e-07,1.0325727014533363e-05
5.816000000000001e-07,6.725017315171501e-06
5.817e-07,6.3017480326142335e-06
5.818e-07,7.106840854409502e-06
5.819e-07,3.0446752577695673e-06
5.82e-07,2.1805557668747315e-06
5.821e-07,-4.3529699905163626e-06
5.822e-07,1.0881017170897772e-05
5.823e-07,1.763146949460154e-05
5.824e-07,1.9224556784723617e-05
5.825e-07,2.6623726274019e-05
5.826e-07,1.3541423765444532e-05
5.827e-07,-3.1565304071769414e-06
5.828000000000001e-07,-5.710881484705993e-06
5.829000000000001e-07,-1.4581466598080011e-05
5.830000000000001e-07,-1.596860642653267e-05
5.831e-07,-1.4477909401574479e-05
5.832e-07,-8.373362382939753e-06
5.833e-07,-1.566130152911076e-05
5.834e-07,-1.2917510530044165e-05
5.835e-07,-1.2695793295865792e-05
5.836e-07,-1.0319041123847487e-05
5.837e-07,-1.358234322878395e-05
5.838e-07,-4.490186120728197e-06
5.839e-07,-5.115817110511805e-06
5.84e-07,6.424468761668938e-06
5.841e-07,1.2420859576056137e-06
5.842000000000001e-07,6.040184136136492e-06
5.843000000000001e-07,5.593677666986885e-06
5.844000000000001e-07,3.4156006598696237e-06
5.845e-07,7.476410090226234e-06
5.846e-07,5.4646084558678895e-06
5.847e-07,-1.1828320586842738e-05
5.848e-07,-3.154537851566299e-05
5.849e-07,-2.2991449657650013e-05
5.85e-07,-1.4795680688136175e-05
5.851e-07,-2.4262767990167795e-06
5.852e-07,-2.5156456896479685e-06
5.853e-07,-1.0861556239117263e-05
5.854e-07,-1.3470654544998698e-05
5.855e-07,-1.326263555719718e-05
5.856000000000001e-07,-1.9652123979200252e-05
5.857000000000001e-07,-8.78061793319928e-06
5.858000000000001e-07,5.809491808330245e-06
5.859e-07,8.848972522097566e-06
5.86e-07,8.690571506654472e-06
5.861e-07,2.1805434925893424e-07
5.862e-07,1.0230397571315171e-05
5.863e-07,1.0622756797774716e-05
5.864e-07,8.64446604847179e-06
5.865e-07,1.1674475516433042e-05
5.866e-07,7.765317785836116e-06
5.867e-07,8.639196872332243e-06
5.868e-07,-7.879998627361004e-07
5.869e-07,6.259681823738224e-06
5.870000000000001e-07,5.521244078197779e-06
5.871000000000001e-07,1.2970556523733369e-05
5.872000000000001e-07,1.153896454632173e-05
5.873e-07,1.0542137615900917e-05
5.874e-07,2.586425239277951e-06
5.875e-07,7.480781209162501e-06
5.876e-07,1.7345159649141357e-06
5.877e-07,-1.4327533351313897e-06
5.878e-07,-1.4117157548805453e-06
5.879e-07,-6.126362649961375e-07
5.88e-07,-1.1655011276982894e-05
5.881e-07,-1.3033711954842083e-05
5.882e-07,-7.75421271180591e-06
5.883e-07,-1.0127126896894344e-05
5.884000000000001e-07,-1.1481695091850259e-05
5.885000000000001e-07,-1.0315729001697674e-05
5.886000000000001e-07,-1.1028789823021401e-05
5.887e-07,-1.7592541304220415e-05
5.888e-07,-1.7652865553928755e-05
5.889e-07,-1.103972282946912e-05
5.89e-07,-1.7737159987818945e-05
5.891e-07,-1.9985770273861597e-05
5.892e-07,-2.8734180547588923e-05
5.893e-07,-2.235199865778768e-05
5.894e-07,-2.272769277523865e-05
5.895e-07,-2.8007335166338024e-05
5.896e-07,-2.713115701445239e-05
5.897e-07,-3.4655562260337735e-05
5.898000000000001e-07,-4.1003521724149045e-05
5.899000000000001e-07,-5.005117236428161e-05
5.900000000000001e-07,-5.646148407452723e-05
5.901e-07,-4.710973413830138e-05
5.902e-07,-5.138856726352758e-05
5.903e-07,-4.785802677173567e-05
5.904e-07,-5.279761506468804e-05
5.905e-07,-4.7353624277977855e-05
5.906e-07,-5.3527226815236255e-05
5.907e-07,-5.274058684538216e-05
5.908e-07,-5.18735507518335e-05
5.909e-07,-3.628282347554121e-05
5.91e-07,-3.183924786914961e-05
5.911e-07,-3.536201445522625e-05
5.912e-07,-3.0573864945682785e-05
5.913000000000001e-07,-1.6423098904013853e-05
5.914000000000001e-07,-2.6813006264543885e-05
5.915e-07,-3.200202095092397e-05
5.916e-07,-3.3217714547425255e-05
5.917e-07,-3.5588204066853515e-05
5.918e-07,-3.738898636640827e-05
5.919e-07,-4.54630051051709e-05
5.92e-07,-3.591879647290104e-05
5.921e-07,-4.4774034202573216e-05
5.922e-07,-4.562507828483162e-05
5.923e-07,-3.839843278992281e-05
5.924e-07,-3.821183536735699e-05
5.925e-07,-4.417405563810643e-05
5.926e-07,-5.246837166125083e-05
5.927000000000001e-07,-5.343574872728842e-05
5.928000000000001e-07,-5.780648312631829e-05
5.929e-07,-5.590224807412619e-05
5.93e-07,-6.442163412771685e-05
5.931e-07,-5.851551020195808e-05
5.932e-07,-5.718498685706937e-05
5.933e-07,-5.538662993469024e-05
5.934e-07,-4.550329040554918e-05
5.935e-07,-4.78856341066854e-05
5.936e-07,-5.2109462411265175e-05
5.937e-07,-5.5138213487115924e-05
5.938e-07,-5.583635713088663e-05
5.939e-07,-5.586985339981544e-05
5.94e-07,-6.069343393184711e-05
5.941000000000001e-07,-7.319077176863488e-05
5.942000000000001e-07,-7.609501762092563e-05
5.943000000000001e-07,-7.30076734401724e-05
5.944e-07,-7.139884316713484e-05
5.945e-07,-6.29202477788644e-05
5.946e-07,-4.963069406102754e-05
5.947e-07,-4.421950967344554e-05
5.948e-07,-3.482648707462619e-05
5.949e-07,-2.951442312370076e-05
5.95e-07,-1.8147655540184216e-05
5.951e-07,-5.981186222272794e-06
5.952e-07,2.3795450481973804e-07
5.953e-07,4.810016481958548e-06
5.954e-07,3.4330980881214184e-06
5.955000000000001e-07,3.1312431192266546e-06
5.956000000000001e-07,9.122943377104793e-07
5.957000000000001e-07,4.9263647503163424e-06
5.958e-07,2.1246261967364274e-07
5.959e-07,-1.0272313810345906e-06
5.96e-07,-1.626879648261699e-05
5.961e-07,-4.948404155455415e-06
5.962e-07,-6.326932590542259e-06
5.963e-07,-3.313696508803101e-06
5.964e-07,6.1597200090641955e-06
5.965e-07,8.04309259177048e-06
5.966e-07,1.7316452027654827e-05
5.967e-07,9.102811362522294e-06
5.968e-07,2.4537348450663444e-05
5.969000000000001e-07,3.133318771600189e-05
5.970000000000001e-07,3.237618651956777e-05
5.971000000000001e-07,4.1282673973209736e-05
5.972e-07,3.3303970841068497e-05
5.973e-07,3.1103556861873714e-05
5.974e-07,4.0146856608439514e-05
5.975e-07,2.765654000946806e-05
5.976e-07,3.1010807437621324e-05
5.977e-07,3.414855113760383e-05
5.978e-07,4.65612279846676e-05
5.979e-07,3.584691429797839e-05
5.98e-07,4.591400136632778e-05
5.981e-07,4.183408671512985e-05
5.982e-07,3.8523053126804805e-05
5.983000000000001e-07,3.0226194453706855e-05
5.984000000000001e-07,2.2880644775352685e-05
5.985000000000001e-07,2.5266138913874908e-05
5.986e-07,1.7811413982632465e-05
5.987e-07,2.2428176401229794e-05
5.988e-07,1.7911726942812012e-05
5.989e-07,9.878046755540816e-06
5.99e-07,6.361732392808236e-06
5.991e-07,8.478905846808317e-06
5.992e-07,6.598434216563066e-06
5.993e-07,6.754319155626978e-06
5.994e-07,1.1195665185410055e-05
5.995e-07,1.8093892677770412e-05
5.996e-07,1.5905716922475034e-05
5.997000000000001e-07,8.985200952592819e-06
5.998000000000001e-07,9.388575057368835e-06
5.999000000000001e-07,1.2343025151913321e-05
6e-07,2.760735233162258e-06
6.001e-07,-3.034202714824843e-06
6.002e-07,-7.661376468978855e-06
6.003e-07,-8.93097505499811e-06
6.004e-07,-1.3770470942675763e-05
6.005e-07,-9.054744978387764e-06
6.006e-07,-1.9359291034378575e-05
6.007e-07,-2.9396723986376598e-05
6.008e-07,-3.1266443965734254e-05
6.009e-07,-3.209284328635792e-05
6.01e-07,-4.1193606324834385e-05
6.011000000000001e-07,-4.471295286930533e-05
6.012000000000001e-07,-4.686516126149632e-05
6.013000000000001e-07,-4.894579353246011e-05
6.014e-07,-4.7475209220277024e-05
6.015e-07,-5.1287125278749226e-05
6.016e-07,-4.1206526427513274e-05
6.017e-07,-3.7634962325480905e-05
6.018e-07,-4.2487254616284763e-05
6.019e-07,-4.145245473436517e-05
6.02e-07,-4.023688819347627e-05
6.021e-07,-3.1970139808652665e-05
6.022e-07,-3.554003327764563e-05
6.023e-07,-3.0217214404074212e-05
6.024e-07,-2.9645503735860812e-05
6.025000000000001e-07,-1.9691327448931704e-05
6.026000000000001e-07,-1.1135743537661622e-05
6.027000000000001e-07,-9.749327646836479e-06
6.028e-07,-1.135082973378198e-05
6.029e-07,-7.957170449903514e-06
6.03e-07,-9.046567134513993e-06
6.031e-07,1.9249068094766945e-06
6.032e-07,2.413916099026977e-06
6.033e-07,-2.369938268431117e-07
6.034e-07,-3.211045631124378e-06
6.035e-07,-1.1034562242455302e-05
6.036e-07,-7.320559064973149e-06
6.037e-07,-1.2558008486857597e-05
6.038e-07,-5.3215831947760844e-06
6.039000000000001e-07,-1.3641518594080912e-05
6.040000000000001e-07,-1.2681783473775766e-05
6.041000000000001e-07,-5.1068921207466566e-06
6.042e-07,-1.899376106087077e-05
6.043e-07,-5.734734221332727e-06
6.044e-07,-8.431766519083149e-06
6.045e-07,-7.434152955846002e-06
6.046e-07,-3.6595480368775677e-06
6.047e-07,1.0791862127858066e-06
6.048e-07,2.8420863309125544e-06
6.049e-07,9.272745178637627e-06
6.05e-07,1.2541916973500252e-05
6.051e-07,2.382036929949639e-05
6.052e-07,2.6965880639957397e-05
6.053000000000001e-07,3.9420300062541165e-05
6.054000000000001e-07,4.4863335627819645e-05
6.055000000000001e-07,3.27231255432997e-05
6.056e-07,4.9306700054019384e-05
6.057e-07,4.5096709429337815e-05
6.058e-07,5.433294605480553e-05
6.059e-07,5.396583520217978e-05
6.06e-07,6.0300354242233924e-05
6.061e-07,5.5241852195720006e-05
6.062e-07,5.8744430143427576e-05
6.063e-07,5.65202829262568e-05
6.064e-07,6.618332378782301e-05
6.065e-07,6.836554901455025e-05
6.066e-07,7.374634816487811e-05
6.067e-07,5.899826802183186e-05
6.068000000000001e-07,5.785706745262969e-05
6.069000000000001e-07,5.994006115984504e-05
6.07e-07,6.079174981065613e-05
6.071e-07,6.641119594611747e-05
6.072e-07,6.338084328301104e-05
6.073e-07,6.306613255824947e-05
6.074e-07,7.008809115040241e-05
6.075e-07,5.463419741107502e-05
6.076e-07,5.7907138354862235e-05
6.077e-07,5.5168756240586054e-05
6.078e-07,4.8711759637141643e-05
6.079e-07,5.0406487922270944e-05
6.08e-07,5.7853756385665754e-05
6.081e-07,6.400746764719328e-05
6.082000000000001e-07,6.249560757829054e-05
6.083000000000001e-07,6.754495507188836e-05
6.084000000000001e-07,7.249437090517128e-05
6.085e-07,7.120723441962339e-05
6.086e-07,6.60104074484946e-05
6.087e-07,6.123989661893334e-05
6.088e-07,6.605638318009636e-05
6.089e-07,6.512617368032091e-05
6.09e-07,5.770321194530779e-05
6.091e-07,4.6218093960407147e-05
6.092e-07,5.1145052903516534e-05
6.093e-07,4.7095282305761025e-05
6.094e-07,4.8766226286691994e-05
6.095e-07,5.630918142846382e-05
6.096000000000001e-07,4.727246416826352e-05
6.097000000000001e-07,4.650979124815672e-05
6.098000000000001e-07,4.494161710659081e-05
6.099e-07,4.6953608011164056e-05
6.1e-07,5.4511057293978156e-05
6.101e-07,4.535929919024874e-05
6.102e-07,4.85979070208809e-05
6.103e-07,5.47943689876175e-05
6.104e-07,5.304220130236062e-05
6.105e-07,5.162433301005392e-05
6.106e-07,5.382048820035259e-05
6.107e-07,5.551795775440498e-05
6.108e-07,5.8736787645966015e-05
6.109e-07,6.178712947867149e-05
6.110000000000001e-07,5.481320717826919e-05
6.111000000000001e-07,6.0680648896793335e-05
6.112000000000001e-07,6.763280848268365e-05
6.113e-07,6.816490038856096e-05
6.114e-07,5.781068501947257e-05
6.115e-07,5.649238022195839e-05
6.116e-07,5.7189219841861774e-05
6.117e-07,4.9207889315815045e-05
6.118e-07,4.638605348584497e-05
6.119e-07,3.679760429333586e-05
6.12e-07,4.036421066506553e-05
6.121e-07,4.103728596457177e-05
6.122e-07,2.9971071783739097e-05
6.123e-07,3.194889721359423e-05
6.124000000000001e-07,3.1265055484443835e-05
6.125000000000001e-07,3.429819742531218e-05
6.126000000000001e-07,3.1421409485498e-05
6.127e-07,2.591848067175519e-05
6.128e-07,2.066869388928071e-05
6.129e-07,1.6977913796251192e-05
6.13e-07,1.69308897072603e-05
6.131e-07,1.772058509510124e-05
6.132e-07,1.63091842026534e-05
6.133e-07,1.3405540544182934e-05
6.134e-07,1.0996509482580923e-05
6.135e-07,2.7126805103605095e-05
6.136e-07,2.1865768997075295e-05
6.137e-07,1.8034843874218202e-05
6.138000000000001e-07,3.9185982274943837e-05
6.139000000000001e-07,4.152250483612333e-05
6.140000000000001e-07,3.21727664546402e-05
6.141e-07,3.730977923573946e-05
6.142e-07,3.1045242466231356e-05
6.143e-07,3.662330600579305e-05
6.144e-07,3.489273263165192e-05
6.145e-07,3.169748111121906e-05
6.146e-07,4.1802837400587075e-05
6.147e-07,4.505483668522739e-05
6.148e-07,5.0907491726650696e-05
6.149e-07,5.321743928223865e-05
6.15e-07,4.98097496495511e-05
6.151e-07,5.327318928127852e-05
6.152000000000001e-07,6.0573840150498316e-05
6.153000000000001e-07,6.084366712353896e-05
6.154000000000001e-07,7.190547516074353e-05
6.155e-07,7.669765270607194e-05
6.156e-07,7.73072708451015e-05
6.157e-07,7.81666460343054e-05
6.158e-07,7.827760542944412e-05
6.159e-07,6.939586403492924e-05
6.16e-07,6.812206735263283e-05
6.161e-07,6.887661752962059e-05
6.162e-07,6.549676842120838e-05
6.163e-07,6.703181891374936e-05
6.164e-07,6.650282581958604e-05
6.165e-07,7.085144376779666e-05
6.166000000000001e-07,7.444069313905958e-05
6.167000000000001e-07,7.478245969427923e-05
6.168000000000001e-07,6.518446174722034e-05
6.169e-07,7.613236246913248e-05
6.17e-07,7.445596440834914e-05
6.171e-07,7.319130460553373e-05
6.172e-07,7.024491669088825e-05
6.173e-07,6.638307516615094e-05
6.174e-07,7.572167973496684e-05
6.175e-07,8.394408645763971e-05
6.176e-07,8.598666505786299e-05
